Well,Day,Area (um2),Perimeter (um),Equivalent diameter (um),Equivalent volume (um3),Form factor,Solidity,Eccentricity,Normalized mean intensity,Normalized median intensity,Normalized sum intensity,Normalized upper quartile intensity,Normalized lower quartile intensity,Granularity,Contrast,Dissimilarity,Homogeneity,Energy,Correlation,Angular second moment,Organoid_index,Condition
F02,T0,68505.33675,1421.631364,295.336594,7587049.811,0.425951623,0.912142798,0.582123819,1.125213045,1.311111111,111073.1553,0.836477987,2.475,0.420498444,16.58277911,2.553278777,0.386903212,0.037771895,0.985244144,0.001439125,52_0,BHB TREAT 2.0
F02,T0,5544.292363,397.1229162,84.01911856,174684.959,0.441780039,0.910713523,0.792657397,1.067359588,1.244444444,2678.005207,0.817610063,2.175,10.24290073,66.80433152,6.123684877,0.169417061,0.028876905,0.954275015,0.000835283,53_0,BHB TREAT 2.0
F02,T0,26870.63338,952.138837,184.9668971,1863816.629,0.372466491,0.825991066,0.705744433,1.524716872,1.944444444,45893.97783,1.201257862,2.9,0.239292868,21.79598019,2.880707256,0.372581125,0.041211403,0.994399877,0.001706653,7_0,BHB TREAT 2.0
F02,T0,11757.18562,564.1933383,122.3507812,539437.8174,0.464148906,0.938223458,0.560570433,0.93445977,1.077777778,9727.726201,0.710691824,1.9,3.643480311,39.51000906,4.704977627,0.206549027,0.025967187,0.965195467,0.0006774,9_0,BHB TREAT 2.0
F03,T0,8996.477406,513.1652334,107.0264958,361073.0441,0.429306937,0.890902538,0.735167467,1.16727949,1.258426966,7932.831411,0.871794872,2.435897436,3.811230821,27.05391201,3.893822091,0.238474694,0.027922515,0.983093523,0.000783207,11_0,BHB TREAT 1.0
F03,T0,17349.04951,854.4264862,148.6253542,966940.7357,0.298631864,0.83981175,0.858040033,1.035802548,1.123595506,15343.34314,0.794871795,2.025641026,2.614859922,14.48397555,2.766628035,0.316754833,0.031738706,0.990992395,0.001016127,12_0,BHB TREAT 1.0
F03,T0,17775.89348,653.1382161,150.4425821,1002844.243,0.523637947,0.964403075,0.477906537,1.842379372,2.134831461,35937.45203,1.256410256,4.615384615,0.108551056,3.500680062,1.1751184,0.582324705,0.094887249,0.994537313,0.0090353,13_0,BHB TREAT 1.0
F03,T0,31740.60586,993.5246937,201.0308299,2392815.126,0.404080362,0.90523639,0.694429081,1.121447231,1.258426966,42981.708,0.878205128,2.282051282,1.572646263,19.60231993,3.199556964,0.294922274,0.025246362,0.991782007,0.000641532,14_0,BHB TREAT 1.0
F03,T0,25549.0288,827.9563982,180.3608433,1728016.643,0.468348708,0.94381278,0.44970941,1.799747419,2.112359551,55696.78339,1.262820513,4.41025641,0.140148774,10.53184527,1.989150658,0.453681017,0.066966362,0.99141785,0.004503551,16_0,BHB TREAT 1.0
F03,T0,3487.538745,289.1109487,66.6368685,87149.49777,0.524324109,0.941539757,0.627908526,1.262472629,1.404494382,1161.474818,0.891025641,2.897435897,20,23.7600201,3.778841654,0.236567026,0.048070788,0.954479454,0.002318344,22_0,BHB TREAT 1.0
F03,T0,9341.69591,505.1949183,109.06061,382054.1453,0.459957435,0.886542494,0.716692506,1.74576778,2.08988764,12962.32576,1.307692308,3.871794872,3.265485946,16.50010776,2.709877455,0.3869916,0.062981033,0.992992299,0.0039797,23_0,BHB TREAT 1.0
F03,T0,8498.146176,502.4432376,104.0200739,331491.6724,0.423019171,0.888245843,0.654845376,1.471794476,1.674157303,8894.05402,1.083333333,3.256410256,4.013774354,45.8889183,4.95956856,0.204584191,0.026000069,0.970318491,0.000678893,29_0,BHB TREAT 1.0
F03,T0,49475.42666,1160.505064,250.9861943,4656618.392,0.46164202,0.952610715,0.486873456,1.600310126,1.853932584,108598.6455,1.102564103,3.974358974,0.194530664,9.81306981,2.023711369,0.429744098,0.063107815,0.984628498,0.004008302,32_0,BHB TREAT 1.0
F03,T0,8762.519082,490.5265737,105.6256872,347080.1625,0.457629235,0.91466095,0.486688058,1.358286339,1.528089888,9298.828274,0.974358974,2.948717949,1.735624867,13.63516129,2.810152493,0.305078022,0.035020463,0.987896282,0.001231792,33_0,BHB TREAT 1.0
F03,T0,13593.49851,695.2363274,131.5590356,670630.3331,0.353407852,0.819020471,0.740049103,1.19961415,1.314606742,13121.37958,0.916666667,2.564102564,2.083664122,18.54284299,3.182131015,0.286256762,0.031451481,0.985171367,0.000995102,50_0,BHB TREAT 1.0
F03,T0,22161.31228,887.6370555,167.9781508,1395981.096,0.353455293,0.864895301,0.888396118,0.962006838,1.06741573,21604.74957,0.717948718,2.025641026,3.207029105,33.27397551,4.232176784,0.232729932,0.026606557,0.969906101,0.000712611,51_0,BHB TREAT 1.0
F03,T0,13738.55267,629.6848156,132.2590963,681393.2103,0.435416022,0.888653484,0.633931909,1.024013554,1.123595506,13311.15219,0.769230769,2.128205128,4.380947673,24.10438287,3.702055571,0.248756564,0.02779717,0.98317958,0.000776513,53_0,BHB TREAT 1.0
F03,T0,45928.35852,1107.057606,241.82184,4164930.061,0.470923484,0.94654366,0.564709902,1.471850555,1.752808989,92184.94399,1.108974359,3.282051282,0.400260576,24.26463997,3.356201678,0.307115957,0.036437384,0.987179066,0.00133663,55_0,BHB TREAT 1.0
F03,T0,19916.87209,698.8928007,159.2449345,1189372.872,0.512400877,0.951244041,0.484434197,1.322972983,1.550561798,29710.00428,0.948717949,3.153846154,0.887624929,18.01108071,3.016061815,0.311198154,0.039106815,0.983732308,0.00154569,56_0,BHB TREAT 1.0
F03,T0,4221.907927,342.4983726,73.31780225,116077.8789,0.452273974,0.882183596,0.299959405,1.524921833,1.797752809,2831.779843,1.102564103,3.692307692,5.672174564,13.81908695,2.668592115,0.331133591,0.050268057,0.9917318,0.002542298,58_0,BHB TREAT 1.0
F03,T0,42046.47002,1063.679923,231.3768103,3648216.794,0.467000646,0.947595362,0.504413401,1.27716745,1.471910112,72907.1039,1.044871795,2.487179487,0.719437524,28.20983154,3.692944633,0.284428561,0.027065058,0.990354825,0.000736548,6_0,BHB TREAT 1.0
F04,T0,7633.800147,452.7247213,98.58831687,282226.3154,0.468039202,0.918232701,0.63900583,1.450548017,1.563218391,7999.772312,1.14,3,4.629260495,31.62705687,3.715679581,0.281223969,0.032579195,0.985828536,0.001067579,11_0,BHB TREAT 1.0
F04,T0,13612.99504,646.4826382,131.6533464,672073.6315,0.409307609,0.911586533,0.638371642,1.357005799,1.586206897,16455.05232,1.04,2.789473684,1.506070073,13.88838018,2.747852368,0.32254152,0.034087879,0.991968704,0.001170427,12_0,BHB TREAT 1.0
F04,T0,10959.12779,518.2337815,118.1253354,485456.4923,0.512783941,0.942541585,0.677526787,1.122750569,1.287356322,10794.12397,0.82,2.526315789,2.094300264,7.895845253,2.184295688,0.35439183,0.041612817,0.988909112,0.001743251,13_0,BHB TREAT 1.0
F04,T0,51147.70876,1116.409978,255.1926437,4894694.633,0.515689904,0.962767779,0.44276651,1.814141641,2.137931034,130908.4608,1.286666667,4.447368421,0.070861782,6.580721307,1.627835602,0.486338315,0.069306245,0.994524761,0.004826032,14_0,BHB TREAT 1.0
F04,T0,14550.90796,664.4275288,136.1131567,742713.7559,0.414194876,0.874787066,0.763400517,1.37609319,1.563218391,18597.89947,1.04,3.026315789,1.682266748,24.91716678,3.545742482,0.273528792,0.029566712,0.982507182,0.000879119,17_0,BHB TREAT 1.0
F04,T0,25460.38459,822.0555265,180.0476839,1719031.229,0.473448252,0.943719106,0.422723213,1.83100744,2.126436782,54915.57514,1.293333333,4.447368421,0.213598526,9.617501899,1.984380746,0.436177389,0.059869153,0.989417104,0.003599241,18_0,BHB TREAT 1.0
F04,T0,41304.56218,1323.129141,229.3264092,3552085.098,0.296485472,0.837613866,0.667309215,1.205917994,1.333333333,58899.44667,1.006666667,2.315789474,0.642995166,13.22387743,2.459067455,0.367837111,0.031943189,0.994891671,0.001028315,20_0,BHB TREAT 1.0
F04,T0,30527.92188,946.5029721,197.1531318,2257003.277,0.428216248,0.933253864,0.672855234,1.418672705,1.609195402,52766.11258,1.113333333,3.026315789,0.514210083,14.93005402,2.640796843,0.345629204,0.030806342,0.993284736,0.000953901,22_0,BHB TREAT 1.0
F04,T0,31409.1649,918.590792,199.9784759,2355433.848,0.46775892,0.930160588,0.680693085,1.845990481,2.195402299,72095.15824,1.326666667,4.394736842,0.108810299,8.868216609,1.866113193,0.455894577,0.068526897,0.993503129,0.004711917,25_0,BHB TREAT 1.0
F04,T0,10012.63639,505.9247558,112.9091874,423944.4895,0.491571219,0.914068062,0.544969703,1.166868631,1.333333333,9843.703774,0.886666667,2.394736842,2.743127402,13.23326512,2.693900197,0.320513622,0.033993527,0.990536659,0.001161976,27_0,BHB TREAT 1.0
F04,T0,9035.470459,497.9420063,107.2581852,363423.0615,0.457934227,0.92118096,0.669161268,0.891651432,0.965517241,6020.430471,0.633333333,2,1.861683263,6.076439203,1.886457949,0.398858236,0.054966325,0.985106561,0.003038716,30_0,BHB TREAT 1.0
F04,T0,5810.744898,373.02973,86.01436037,187427.8146,0.524752821,0.938216159,0.428695028,1.270978947,1.402298851,4461.136103,0.9,2.921052632,4.692931197,9.708919059,2.423448392,0.3277635,0.043401498,0.983361005,0.001892878,31_0,BHB TREAT 1.0
F04,T0,24802.4418,843.2821114,177.7060767,1652829.234,0.438286938,0.938705837,0.642387848,1.812690315,2.137931034,51784.93691,1.273333333,4.605263158,0.127286832,10.1303083,1.894518302,0.46074168,0.07743194,0.991934401,0.0060179,34_0,BHB TREAT 1.0
F04,T0,38285.45999,1103.298646,220.7862352,3169838.465,0.395236972,0.889300831,0.654436868,1.648055903,1.942528736,79198.97446,1.253333333,3.631578947,0.255610495,11.01621026,2.223379349,0.402163285,0.045251714,0.994612486,0.002057311,38_0,BHB TREAT 1.0
F04,T0,17331.89257,653.0781816,148.5518462,965506.7397,0.510652547,0.934161856,0.629862222,1.368621554,1.643678161,25667.12862,1.006666667,3.210526316,0.612808021,25.35837818,3.418393497,0.2997695,0.042607943,0.979508976,0.001829849,40_0,BHB TREAT 1.0
F04,T0,8327.616554,446.2440984,102.9711159,321563.9885,0.5255156,0.942538543,0.556605712,1.240056947,1.402298851,7968.605942,0.913333333,2.736842105,2.991560497,15.21341741,2.83801005,0.318394196,0.035766584,0.985345035,0.001282977,41_0,BHB TREAT 1.0
F04,T0,14615.63643,674.7996145,136.4155646,747675.1112,0.403346176,0.900866834,0.594312263,1.127742542,1.24137931,15218.88561,0.846666667,2.394736842,2.504506415,28.00359725,3.719391737,0.264845684,0.028188024,0.97863051,0.000799054,44_0,BHB TREAT 1.0
F04,T0,13563.86379,576.1824712,131.4155537,668438.5014,0.513420494,0.960443242,0.427503568,1.375082477,1.563218391,18327.09925,1.06,2.868421053,1.30283607,24.72596818,3.503530092,0.279440329,0.029044846,0.985437457,0.000848008,45_0,BHB TREAT 1.0
F04,T0,24612.6756,854.4689379,177.0249471,1633896.598,0.423619685,0.926555497,0.607323044,1.254612055,1.356321839,35738.879,1.04,2.394736842,0.783093894,14.0842614,2.667839607,0.337763757,0.029625384,0.994486512,0.000883161,48_0,BHB TREAT 1.0
F04,T0,23364.63792,833.7372008,172.4783492,1511210.317,0.422387016,0.902853814,0.755300547,1.2934192,1.505747126,33962.60137,0.973333333,2.842105263,1.19786843,16.42990856,2.763713947,0.342636936,0.034321172,0.987365159,0.001186878,50_0,BHB TREAT 1.0
F04,T0,15047.41952,607.8784795,138.4159296,781050.9603,0.511727028,0.953608672,0.348155598,1.476467834,1.666666667,22281.37609,1.18,3,0.431573989,18.32377437,2.666854877,0.385314583,0.043509483,0.992237829,0.001906979,51_0,BHB TREAT 1.0
F04,T0,21959.0683,962.293516,167.2099104,1376915.191,0.297994779,0.815329228,0.559630934,1.264011962,1.448275862,26071.51073,0.926666667,2.868421053,1.724561785,31.88652098,4.025026394,0.249311732,0.030363662,0.965926019,0.000928068,53_0,BHB TREAT 1.0
F04,T0,34709.27704,940.047218,210.2218449,2736243.096,0.493578342,0.941641513,0.548200012,1.225206096,1.425287356,55354.8114,0.893333333,2.842105263,0.437915146,17.05516013,2.794288465,0.337760388,0.040384905,0.98074951,0.001646031,54_0,BHB TREAT 1.0
F04,T0,20101.69917,765.0116293,159.9821187,1205967.158,0.431624968,0.898995536,0.529351853,1.716717685,2.034482759,37647.61884,1.266666667,4.026315789,0.180347284,12.31131399,2.231770246,0.412461975,0.052906485,0.992913299,0.002812174,6_0,BHB TREAT 1.0
F04,T0,14224.40612,729.9190061,134.5773992,717856.3431,0.335501652,0.86823858,0.90026834,1.244185121,1.413793103,13775.61766,1.053333333,2.342105263,1.230819043,18.1784968,3.067898073,0.30180911,0.029717177,0.994159602,0.000888024,8_0,BHB TREAT 1.0
F05,T0,15376.26094,747.0491559,139.920204,806793.5875,0.346228047,0.834497256,0.920381488,1.211949021,1.470588235,14697.30578,0.913333333,2.631578947,2.082449227,23.0429664,3.375859738,0.296837106,0.034662565,0.984817758,0.001213513,13_0,BHB TREAT 0.5
F05,T0,9689.513951,678.9809529,111.0723743,403588.9951,0.264117193,0.786089377,0.878762359,1.410474216,1.635294118,6472.666176,1.046666667,3.131578947,3.109718193,24.92352102,3.777496138,0.243402293,0.032016528,0.980493536,0.001029013,14_1,BHB TREAT 0.5
F05,T0,25354.58344,1044.962743,179.6731986,1708327.164,0.291786188,0.828984497,0.89507006,1.578955637,1.894117647,40678.63407,1.166666667,3.552631579,0.683268359,25.41648906,3.418274525,0.310349337,0.037187558,0.982788812,0.001390558,15_0,BHB TREAT 0.5
F05,T0,10204.48222,569.8467861,113.985746,436187.0693,0.394897724,0.871500566,0.664793139,1.181796038,1.352941176,8752.381455,0.9,2.552631579,5.604652919,50.33134609,5.093494539,0.207658952,0.026010905,0.960681647,0.000679751,26_0,BHB TREAT 0.5
F05,T0,12131.7789,570.7764474,124.2845953,565422.4616,0.467953029,0.92529294,0.511790731,1.40192658,1.658823529,14892.66605,1.013333333,3.263157895,0.63940439,21.33282917,3.068436355,0.315681498,0.04080706,0.977331628,0.001681421,30_0,BHB TREAT 0.5
F05,T0,49294.23893,1573.026162,250.5261949,4631061.792,0.250342242,0.747708104,0.747903635,1.713246418,2.117647059,99113.01852,1.3,3.710526316,0.97252776,20.82547916,2.90627893,0.379454578,0.047233733,0.991903106,0.002239732,33_0,BHB TREAT 0.5
F05,T0,19932.72927,895.0825054,159.3083147,1190793.565,0.312644285,0.850032149,0.882523343,1.851705936,2.317647059,34115.83017,1.366666667,4.394736842,0.508934718,26.02882834,2.769771536,0.426821108,0.073341858,0.990437474,0.005393319,34_0,BHB TREAT 0.5
F05,T0,15897.988,658.5742572,142.2741965,848202.551,0.46061972,0.935995347,0.614438473,1.305542701,1.541176471,20769.87882,0.953333333,2.947368421,1.131286382,23.0690745,3.410239423,0.286491723,0.033063816,0.980000025,0.001100833,52_0,BHB TREAT 0.5
F05,T0,30596.28971,1015.011137,197.3737723,2264589.419,0.373196029,0.85655338,0.740233284,1.044513495,1.258823529,37747.6732,0.773333333,2.394736842,0.995689426,15.74538292,2.863507955,0.317719151,0.040148075,0.981431948,0.001622931,56_0,BHB TREAT 0.5
F05,T0,11187.62708,559.2397108,119.3504471,500718.1102,0.449522921,0.91323261,0.483373525,0.936507196,1.058823529,9076.627746,0.753333333,1.736842105,2.89953967,25.65980602,3.759852487,0.253578201,0.026620733,0.985599414,0.000711621,59_0,BHB TREAT 0.5
F06,T0,16626.6382,699.4176658,145.4980868,907179.0179,0.427111353,0.912449891,0.460251589,1.484818727,1.711340206,24086.72939,1.121212121,3.23255814,0.923487668,22.51376721,3.244945417,0.311012834,0.035392597,0.988992008,0.001259654,13_0,BHB TREAT 0.5
F06,T0,23376.59579,885.9775567,172.5224802,1512370.607,0.37423611,0.882882529,0.816236585,1.788445551,2.092783505,44339.14209,1.254545455,4.441860465,0.158608601,8.638550405,1.713452023,0.511567639,0.091311652,0.995047667,0.008370598,15_0,BHB TREAT 0.5
F06,T0,16744.39722,637.6251135,146.0124265,916833.776,0.517545521,0.9574155,0.318807086,1.321344626,1.494845361,23276.80693,0.96969697,2.930232558,0.790704595,21.23797783,3.260661014,0.293092471,0.033279059,0.982409472,0.001113855,21_0,BHB TREAT 0.5
F06,T0,23301.20922,747.0491559,172.244074,1505060.702,0.524674509,0.952206937,0.715241177,1.854655025,2.175257732,50431.77945,1.315151515,4.558139535,0.073813286,10.74086564,1.858069588,0.493880597,0.082237229,0.994294051,0.006783894,24_0,BHB TREAT 0.5
F06,T0,6540.434915,459.3978821,91.25535805,223818.6487,0.389438169,0.852707924,0.614952161,1.556705487,1.804123711,6136.533029,1.163636364,3.418604651,1.421551339,64.71912144,5.369009979,0.241699451,0.035689984,0.966525927,0.001277409,25_0,BHB TREAT 0.5
F06,T0,37185.07601,1061.483125,217.5902324,3034165.999,0.414717488,0.936158377,0.701132605,1.648905109,1.865979381,78802.82404,1.139393939,3.976744186,0.197868931,14.12715461,2.237644207,0.419472351,0.059423432,0.977651358,0.003553378,27_0,BHB TREAT 0.5
F06,T0,38267.26323,1067.161441,220.73376,3167578.837,0.422257156,0.906135162,0.787161449,1.672087032,1.969072165,82484.05328,1.260606061,3.627906977,0.306390455,19.8062553,2.69430774,0.395901791,0.049146883,0.991677875,0.002423765,31_0,BHB TREAT 0.5
F06,T0,24770.20754,780.6147837,177.5905622,1649608.156,0.510817733,0.954884807,0.342970044,1.758330113,2.113402062,52749.9034,1.290909091,3.976744186,0.141241803,14.99734746,2.311711039,0.44084414,0.074252313,0.993675842,0.005531108,32_0,BHB TREAT 0.5
F06,T0,12882.52516,746.2944496,128.0724032,618710.984,0.290663461,0.800960047,0.831555982,1.415992696,1.628865979,12510.29547,1.03030303,3.186046512,1.264960992,40.69757503,4.475311139,0.23479102,0.031320316,0.96833398,0.000985909,33_0,BHB TREAT 0.5
F06,T0,19307.02073,797.4426236,156.7879532,1135165.599,0.381527842,0.91734496,0.86732096,1.1314822,1.175257732,22596.83102,0.945454545,2,1.377682603,41.8856256,4.55011531,0.237302027,0.021272196,0.987782032,0.000454676,42_0,BHB TREAT 0.5
F06,T0,17645.91663,663.6852569,149.891557,991865.2194,0.503419167,0.934922734,0.483316747,1.259109065,1.443298969,24254.21792,0.933333333,2.790697674,0.816374312,23.17292156,3.397025915,0.291900311,0.032721417,0.984950257,0.001079403,47_0,BHB TREAT 0.5
F06,T0,20551.67901,721.7188499,161.7628215,1246686.594,0.495816614,0.951234479,0.395110406,1.452167498,1.701030928,34063.49301,1.109090909,3.11627907,0.302049341,18.32600725,2.869420021,0.345551402,0.037266961,0.99265198,0.001397579,48_0,BHB TREAT 0.5
F06,T0,44189.52826,1076.26639,237.2000313,3930659.058,0.479390776,0.946713597,0.484046759,1.602949782,1.886597938,96489.56214,1.157575758,3.813953488,0.12283866,9.552878419,1.680237082,0.529951635,0.073753998,0.994809918,0.005460436,49_0,BHB TREAT 0.5
F06,T0,21803.35604,759.7981434,166.616011,1362295.579,0.474609858,0.945954481,0.490971682,1.286181077,1.536082474,32024.62265,1.145454545,2,0.313126074,39.49773045,3.898133532,0.324742826,0.038192696,0.992688583,0.001463404,4_0,BHB TREAT 0.5
F06,T0,8661.917003,477.6202139,105.017595,341120.1344,0.477153907,0.900032413,0.369185892,0.993931495,1.06185567,6759.728096,0.775757576,1.930232558,5.398980548,47.50065285,5.111356679,0.198650898,0.024180685,0.974747041,0.000586422,51_0,BHB TREAT 0.5
F06,T0,43998.98221,1056.524349,236.6880734,3905262.873,0.495328679,0.957005784,0.537481133,1.056712116,1.216494845,63161.79658,0.787878788,2.302325581,0.771313101,24.54536787,3.347616595,0.309353969,0.036138283,0.97458875,0.001315174,53_0,BHB TREAT 0.5
F06,T0,31248.51352,1070.17298,199.466396,2337385.64,0.342871402,0.848776699,0.745297176,1.54123741,1.824742268,54721.63424,1.175757576,3.279069767,0.299285208,17.36743601,2.706387042,0.369050825,0.036514541,0.99384439,0.00133984,6_0,BHB TREAT 0.5
F06,T0,4219.048437,347.8443618,73.29296904,115959.9699,0.438181905,0.86032335,0.650313671,1.047794253,1.113402062,1570.643585,0.757575758,2.23255814,20,39.58389072,4.745278154,0.204778474,0.038566492,0.956769021,0.001489057,8_0,BHB TREAT 0.5
F07,T0,12946.99368,684.351811,128.3924621,623361.1483,0.347392116,0.818017574,0.90285556,1.249286024,1.505494505,12721.47958,1.086956522,2.051282051,1.072500971,29.06800625,3.694568115,0.283592833,0.032579646,0.99369452,0.001065881,10_0,CytoMix20
F07,T0,27767.99353,985.3669891,188.0300706,1957956.668,0.359383675,0.889995168,0.709732211,1.673539896,2,52500.62007,1.204968944,4.128205128,0.220330908,15.00867949,2.498019519,0.388986434,0.047585953,0.992227664,0.002276411,11_0,CytoMix20
F07,T0,9065.10518,472.8715587,107.433935,365212.4703,0.50944385,0.941544942,0.68254639,1.014075405,1.065934066,7342.920004,0.757763975,2.153846154,4.898890923,19.93819872,3.382499831,0.26245999,0.032798343,0.985902286,0.001081565,14_0,CytoMix20
F07,T0,10437.14077,537.8857709,115.2778399,451189.141,0.453326695,0.935221635,0.627098577,1.229691603,1.373626374,11227.08434,0.956521739,2.615384615,2.286969624,35.90721914,4.436245651,0.223282157,0.024714309,0.982645163,0.000613939,16_0,CytoMix20
